RelationshipType,Source,Target
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6713844d94505ed211214d9665ce631ffbf28e44
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-8f9133d0335b04005571f36ab9eb06bfcd4d1b25
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1d3baa9fdadef83632f81de3121efbfa6b47e43a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2ba6f3085bcda9c1e003058031272ad76c91599c
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-68f42bb3260033953e058b7ef61581fa8425d31a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-c2c4fe866caf03c30bee207bc40f0c8bef741428
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-82cbf14810c2de4b36039aef5cbff7d02b27f8c2
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-b7361b3494752bdf28c8e15eee20a9763308ba69
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-56ce4a755ff217bab65b1000ac8529d631e33458
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-776ada47e7d228554e5c4c0c98737b29108bc4c6
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-ebe2fbc9eaebc771c12f7a410ed203aeae56495b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-06441c290f7e5f275d76368d54e2a2aa27ed3245
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e6715491ce0e67ad223e6f9795bebd65b99c37d0
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-72ddf46fff9b801534f932e145d0fb7f0bf6814a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-ff5078ce764c8e29d3034b72455a9c766e3d5948
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-cd52e130d8be840c0d2a0e2d7d5286615df57337
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-c7d17b68acb8d2935868ed5bc3836ab586594fa7
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-17b6b6669f46d1f606063ac024a090bd87f4de8b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6fafe9c4ec2c60de486f5aea26729aa0b453c53b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-ef880227a4ff6c326ce94af8f94f0eef11d49920
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-4d9ff21f593354d121b59b7f747eda4b16858354
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-97986093078f3773edec786410fe96ac7f6b67a4
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-385f4f374e09aac7dffcbe554a06071d9a7a90af
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-61286854a73764220330dc4a736353e46f86982b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-27a83a82d3bd8647af05e5037e887d4e9f67e1af
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-4af37d45d80059508b8392b5515417f3eddfa2f6
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-bfa783320a85258fe5b4788fd9414ba2376a7493
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-103d57cad1110f39e1d29ec7d855618c834a97c2
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-7e5559555da8f39c77964373517881ee2a5b2771
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-c173ecbed67679cb41c7d53b1d4fae813b9fb70c
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-8cdc5d7c851062a8663d397fb844d1f3038e02ea
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-be78b36f3bdc11626d60ff4771c7f4338835a9df
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-973dc247c422671437d87697aea452c6a38ba876
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-5ad39140962bfa9be8f2409464c835b6b271d1e2
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-b10f8b8e6f4602ed349ed9ab57bf31e79b831f6d
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-fdfbbaff0538cc62b8a0b9effbc762b326122d7d
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-860cb389dcd926b6f61402162babcb50bbf7ca14
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-3a4d7278b16c330614376b0c1510780c74ee2837
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-579140b43adff8d8749e07a53f2bb57bdcd8b084
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-625e824243875b41434b94c7ee74016ce072403b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-8bed082871c71ad17c24eb37ca6196d2b2b8283d
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-8578124e4c5674d35d6964b0f136d0b67a5cd83c
