RelationshipType,Source,Target
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9bf9e72d46453f342c47b855cfff3b7a9237124b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-4d18a35b9d922269f7dfa20fc86f37406bf91407
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-b63948cd49d78a42c2ed19b2ab64616ae778fd85
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-4ae195bd50bb8683872457299bb407681f0b38d6
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-348837a1be8d476f6251dbb033e79c6a60f471c5
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-d459ea566a5c89a95fda986a34c7952b6dff438b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9003168ca20a63aa8aa84ef1850176d0298431e0
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-38d7fad2dda115d5fcb88a278e86f4b8b8871f58
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-23ac4a29521eea4b9fe30b5bed9e7329fb4a7f59
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-5904101cf122b71b03fe866eaab62746f0b20cd4
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-129aeede74a1072a0c3e0bf5bd28d8da4ca40fbc
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-64fbdd10b71b7fe71ce8185a2e84c1e854265741
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-5b1f9d2a82bc5b2bdc22a8048d188adbb6dd3bb3
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-0e819a7432cf912b439ad6fe5ddf8a159c484c5c
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-7faece957d45368bc4c8e3f309d347dff5a7341d
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-279bf66a2bd994405131baf4758202ca032f3a55
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-43a6d0c04779013acc8364a0bfc7557d99eafaab
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-01e1b6e00333e2054e8afbb7dc626267176a0d5f
