RelationshipType,Source,Target
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-node-windows-amd64-kubernetes-node-bin-kube-proxy.exe
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-node-windows-amd64-kubernetes-node-bin-kubectl-convert.exe
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-client-windows-arm64-kubernetes-client-bin-kubectl.exe
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-tars-kubernetes-client-darwin-amd64.tar.gz
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-server-linux-ppc64le-kubernetes-server-bin-kubectl
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-tars-kubernetes-node-linux-ppc64le.tar.gz
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-tars-kubernetes-test-darwin-amd64.tar.gz
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-server-linux-arm-kubernetes-server-bin-kube-log-runner
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-server-linux-arm64-kubernetes-server-bin-kube-aggregator
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-node-windows-amd64-kubernetes-node-bin-kubectl.exe
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-client-windows-amd64-kubernetes-client-bin-kubectl-convert.exe
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-client-linux-386-kubernetes-client-bin-kubectl
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-server-linux-arm64-kubernetes-server-bin-kubeadm
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-server-linux-arm64-kubernetes-server-bin-mounter
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-server-linux-arm64-kubernetes-server-bin-kubelet
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-server-linux-s390x-kubernetes-server-bin-kube-aggregator
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-server-linux-amd64-kubernetes-server-bin-kube-scheduler
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-server-linux-s390x-kubernetes-server-bin-kube-controller-manager
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-client-windows-amd64-kubernetes-client-bin-kubectl.exe
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-client-windows-386-kubernetes-client-bin-kubectl.exe
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-tars-kubernetes-client-darwin-arm64.tar.gz
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-tars-kubernetes-manifests.tar.gz
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-tars-kubernetes-server-linux-ppc64le.tar.gz
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-client-linux-386-kubernetes-client-bin-kubectl-convert
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-server-linux-amd64-kubernetes-server-bin-kube-apiserver
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-server-linux-arm64-kubernetes-server-bin-apiextensions-apiserver
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-server-linux-ppc64le-kubernetes-server-bin-kube-proxy
